frame,master_track_id,class_name,state,frames_visible,frames_occluded,confidence_decay,centroid_x,centroid_y,velocity_x,velocity_y
39,1,box,OCCLUDED,1,14,0.844,868.27,233.88,0.0,0.0
39,2,ball,OCCLUDED,1,11,0.878,375.0,314.38,0.0,0.0
40,1,box,OCCLUDED,1,15,0.833,868.27,233.88,0.0,0.0
40,2,ball,VISIBLE,2,0,0.3943,409.52,313.87,2.88,-0.04
41,1,box,OCCLUDED,1,16,0.822,868.27,233.88,0.0,0.0
41,2,ball,OCCLUDED,2,1,0.989,412.4,313.82,2.88,-0.04
41,3,ball,VISIBLE,1,0,0.4872,406.83,313.88,0.0,0.0
42,1,box,OCCLUDED,1,17,0.811,868.27,233.88,0.0,0.0
42,2,ball,OCCLUDED,2,2,0.978,415.28,313.78,2.88,-0.04
42,3,ball,VISIBLE,2,0,0.4948,403.87,313.98,-2.96,0.09
43,1,box,OCCLUDED,1,18,0.8,868.27,233.88,0.0,0.0
43,2,ball,OCCLUDED,2,3,0.967,418.16,313.74,2.88,-0.04
43,3,ball,OCCLUDED,2,1,0.989,400.9,314.07,-2.96,0.09
44,1,box,OCCLUDED,1,19,0.789,868.27,233.88,0.0,0.0
44,2,ball,OCCLUDED,2,4,0.956,421.04,313.69,2.88,-0.04
44,3,ball,OCCLUDED,2,2,0.978,397.94,314.16,-2.96,0.09
45,1,box,OCCLUDED,1,20,0.778,868.27,233.88,0.0,0.0
45,2,ball,OCCLUDED,2,5,0.944,423.91,313.65,2.88,-0.04
45,3,ball,VISIBLE,3,0,0.6867,398.93,313.72,-2.04,-0.03
46,1,box,OCCLUDED,1,21,0.767,868.27,233.88,0.0,0.0
46,2,ball,OCCLUDED,2,6,0.933,426.79,313.61,2.88,-0.04
46,3,ball,VISIBLE,4,0,0.8302,402.05,313.81,1.57,0.05
47,1,box,OCCLUDED,1,22,0.756,868.27,233.88,0.0,0.0
47,2,ball,OCCLUDED,2,7,0.922,429.67,313.57,2.88,-0.04
47,3,ball,VISIBLE,5,0,0.8795,409.7,314.02,5.83,0.17
48,1,box,OCCLUDED,1,23,0.744,868.27,233.88,0.0,0.0
48,2,ball,OCCLUDED,2,8,0.911,432.55,313.52,2.88,-0.04
48,3,ball,VISIBLE,6,0,0.8924,417.51,315.95,7.21,1.4
49,1,box,OCCLUDED,1,24,0.733,868.27,233.88,0.0,0.0
49,2,ball,OCCLUDED,2,9,0.9,435.42,313.48,2.88,-0.04
49,3,ball,VISIBLE,7,0,0.8769,424.9,316.23,7.34,0.62
50,1,box,OCCLUDED,1,25,0.722,868.27,233.88,0.0,0.0
50,2,ball,OCCLUDED,2,10,0.889,438.3,313.44,2.88,-0.04
50,3,ball,VISIBLE,8,0,0.8361,432.14,316.14,7.27,0.12
51,1,box,OCCLUDED,1,26,0.711,868.27,233.88,0.0,0.0
51,2,ball,OCCLUDED,2,11,0.878,441.18,313.4,2.88,-0.04
51,3,ball,VISIBLE,9,0,0.8131,439.88,315.79,7.59,-0.21
52,1,box,OCCLUDED,1,27,0.7,868.27,233.88,0.0,0.0
52,2,ball,OCCLUDED,2,12,0.867,444.06,313.35,2.88,-0.04
52,3,ball,VISIBLE,10,0,0.8265,447.39,314.94,7.54,-0.66
53,1,box,OCCLUDED,1,28,0.689,868.27,233.88,0.0,0.0
53,2,ball,OCCLUDED,2,13,0.856,446.93,313.31,2.88,-0.04
53,3,ball,VISIBLE,11,0,0.7944,454.72,315.25,7.39,0.02
54,1,box,OCCLUDED,1,29,0.678,868.27,233.88,0.0,0.0
54,2,ball,OCCLUDED,2,14,0.844,449.81,313.27,2.88,-0.04
54,3,ball,VISIBLE,12,0,0.7194,461.98,314.97,7.3,-0.19
55,1,box,OCCLUDED,1,30,0.667,868.27,233.88,0.0,0.0
55,2,ball,OCCLUDED,2,15,0.833,452.69,313.23,2.88,-0.04
55,3,ball,VISIBLE,13,0,0.7164,469.12,314.21,7.19,-0.59
56,1,box,OCCLUDED,1,31,0.656,868.27,233.88,0.0,0.0
56,2,ball,OCCLUDED,2,16,0.822,455.57,313.18,2.88,-0.04
56,3,ball,VISIBLE,14,0,0.6363,475.32,314.19,6.49,-0.19
57,1,box,OCCLUDED,1,32,0.644,868.27,233.88,0.0,0.0
57,2,ball,OCCLUDED,2,17,0.811,458.44,313.14,2.88,-0.04
57,3,ball,VISIBLE,15,0,0.5889,480.78,313.99,5.78,-0.2
58,1,box,OCCLUDED,1,33,0.633,868.27,233.88,0.0,0.0
58,2,ball,OCCLUDED,2,18,0.8,461.32,313.1,2.88,-0.04
58,3,ball,VISIBLE,1,0,0.5622,486.32,313.59,0.0,0.0
59,1,box,OCCLUDED,1,34,0.622,868.27,233.88,0.0,0.0
59,2,ball,OCCLUDED,2,19,0.789,464.2,313.06,2.88,-0.04
59,3,ball,OCCLUDED,1,1,0.989,486.32,313.59,0.0,0.0
60,1,box,OCCLUDED,1,35,0.611,868.27,233.88,0.0,0.0
60,2,ball,OCCLUDED,2,20,0.778,467.08,313.01,2.88,-0.04
60,3,ball,OCCLUDED,1,2,0.978,486.32,313.59,0.0,0.0
61,1,box,OCCLUDED,1,36,0.6,868.27,233.88,0.0,0.0
61,2,ball,OCCLUDED,2,21,0.767,469.95,312.97,2.88,-0.04
61,3,ball,OCCLUDED,1,3,0.967,486.32,313.59,0.0,0.0
62,1,box,OCCLUDED,1,37,0.589,868.27,233.88,0.0,0.0
62,2,ball,OCCLUDED,2,22,0.756,472.83,312.93,2.88,-0.04
62,3,ball,OCCLUDED,1,4,0.956,486.32,313.59,0.0,0.0
63,1,box,OCCLUDED,1,38,0.578,868.27,233.88,0.0,0.0
63,2,ball,OCCLUDED,2,23,0.744,475.71,312.89,2.88,-0.04
63,3,ball,OCCLUDED,1,5,0.944,486.32,313.59,0.0,0.0
64,1,box,OCCLUDED,1,39,0.567,868.27,233.88,0.0,0.0
64,2,ball,OCCLUDED,2,24,0.733,478.59,312.84,2.88,-0.04
64,3,ball,OCCLUDED,1,6,0.933,486.32,313.59,0.0,0.0
65,1,box,OCCLUDED,1,40,0.556,868.27,233.88,0.0,0.0
65,2,ball,OCCLUDED,2,25,0.722,481.46,312.8,2.88,-0.04
65,3,ball,OCCLUDED,1,7,0.922,486.32,313.59,0.0,0.0
66,1,box,OCCLUDED,1,41,0.544,868.27,233.88,0.0,0.0
66,2,ball,OCCLUDED,2,26,0.711,484.34,312.76,2.88,-0.04
66,3,ball,OCCLUDED,1,8,0.911,486.32,313.59,0.0,0.0
67,1,box,OCCLUDED,1,42,0.533,868.27,233.88,0.0,0.0
67,2,ball,OCCLUDED,2,27,0.7,487.22,312.72,2.88,-0.04
67,3,ball,OCCLUDED,1,9,0.9,486.32,313.59,0.0,0.0
68,1,box,OCCLUDED,1,43,0.522,868.27,233.88,0.0,0.0
68,2,ball,OCCLUDED,2,28,0.689,490.1,312.67,2.88,-0.04
68,3,ball,OCCLUDED,1,10,0.889,486.32,313.59,0.0,0.0
69,1,box,OCCLUDED,1,44,0.511,868.27,233.88,0.0,0.0
69,2,ball,OCCLUDED,2,29,0.678,492.97,312.63,2.88,-0.04
69,3,ball,OCCLUDED,1,11,0.878,486.32,313.59,0.0,0.0
70,1,box,OCCLUDED,1,45,0.5,868.27,233.88,0.0,0.0
70,2,ball,OCCLUDED,2,30,0.667,495.85,312.59,2.88,-0.04
70,3,ball,OCCLUDED,1,12,0.867,486.32,313.59,0.0,0.0
71,1,box,OCCLUDED,1,46,0.489,868.27,233.88,0.0,0.0
71,2,ball,OCCLUDED,2,31,0.656,498.73,312.55,2.88,-0.04
71,3,ball,OCCLUDED,1,13,0.856,486.32,313.59,0.0,0.0
72,1,box,OCCLUDED,1,47,0.478,868.27,233.88,0.0,0.0
72,2,ball,OCCLUDED,2,32,0.644,501.61,312.5,2.88,-0.04
72,3,ball,OCCLUDED,1,14,0.844,486.32,313.59,0.0,0.0
73,1,box,OCCLUDED,1,48,0.467,868.27,233.88,0.0,0.0
73,2,ball,OCCLUDED,2,33,0.633,504.48,312.46,2.88,-0.04
73,3,ball,OCCLUDED,1,15,0.833,486.32,313.59,0.0,0.0
74,1,box,OCCLUDED,1,49,0.456,868.27,233.88,0.0,0.0
74,2,ball,OCCLUDED,2,34,0.622,507.36,312.42,2.88,-0.04
74,3,ball,OCCLUDED,1,16,0.822,486.32,313.59,0.0,0.0
75,1,box,OCCLUDED,1,50,0.444,868.27,233.88,0.0,0.0
75,2,ball,OCCLUDED,2,35,0.611,510.24,312.38,2.88,-0.04
75,3,ball,OCCLUDED,1,17,0.811,486.32,313.59,0.0,0.0
76,1,box,OCCLUDED,1,51,0.433,868.27,233.88,0.0,0.0
76,2,ball,OCCLUDED,2,36,0.6,513.12,312.33,2.88,-0.04
76,3,ball,OCCLUDED,1,18,0.8,486.32,313.59,0.0,0.0
77,1,box,OCCLUDED,1,52,0.422,868.27,233.88,0.0,0.0
77,2,ball,OCCLUDED,2,37,0.589,515.99,312.29,2.88,-0.04
77,3,ball,OCCLUDED,1,19,0.789,486.32,313.59,0.0,0.0
78,1,box,OCCLUDED,1,53,0.411,868.27,233.88,0.0,0.0
78,2,ball,OCCLUDED,2,38,0.578,518.87,312.25,2.88,-0.04
78,3,ball,OCCLUDED,1,20,0.778,486.32,313.59,0.0,0.0
79,1,box,OCCLUDED,1,54,0.4,868.27,233.88,0.0,0.0
79,2,ball,OCCLUDED,2,39,0.567,521.75,312.21,2.88,-0.04
79,3,ball,OCCLUDED,1,21,0.767,486.32,313.59,0.0,0.0
80,1,box,OCCLUDED,1,55,0.389,868.27,233.88,0.0,0.0
80,2,ball,OCCLUDED,2,40,0.556,524.63,312.16,2.88,-0.04
80,3,ball,OCCLUDED,1,22,0.756,486.32,313.59,0.0,0.0
81,1,box,OCCLUDED,1,56,0.378,868.27,233.88,0.0,0.0
81,2,ball,OCCLUDED,2,41,0.544,527.5,312.12,2.88,-0.04
81,3,ball,OCCLUDED,1,23,0.744,486.32,313.59,0.0,0.0
82,1,box,OCCLUDED,1,57,0.367,868.27,233.88,0.0,0.0
82,2,ball,OCCLUDED,2,42,0.533,530.38,312.08,2.88,-0.04
82,3,ball,OCCLUDED,1,24,0.733,486.32,313.59,0.0,0.0
83,1,box,OCCLUDED,1,58,0.356,868.27,233.88,0.0,0.0
83,2,ball,OCCLUDED,2,43,0.522,533.26,312.04,2.88,-0.04
83,3,ball,OCCLUDED,1,25,0.722,486.32,313.59,0.0,0.0
84,1,box,OCCLUDED,1,59,0.344,868.27,233.88,0.0,0.0
84,2,ball,OCCLUDED,2,44,0.511,536.14,311.99,2.88,-0.04
84,3,ball,OCCLUDED,1,26,0.711,486.32,313.59,0.0,0.0
85,1,box,OCCLUDED,1,60,0.333,868.27,233.88,0.0,0.0
85,2,ball,OCCLUDED,2,45,0.5,539.01,311.95,2.88,-0.04
85,3,ball,OCCLUDED,1,27,0.7,486.32,313.59,0.0,0.0
86,1,box,OCCLUDED,1,61,0.322,868.27,233.88,0.0,0.0
86,2,ball,OCCLUDED,2,46,0.489,541.89,311.91,2.88,-0.04
86,3,ball,OCCLUDED,1,28,0.689,486.32,313.59,0.0,0.0
87,1,box,OCCLUDED,1,62,0.311,868.27,233.88,0.0,0.0
87,2,ball,OCCLUDED,2,47,0.478,544.77,311.87,2.88,-0.04
87,3,ball,OCCLUDED,1,29,0.678,486.32,313.59,0.0,0.0
88,1,box,OCCLUDED,1,63,0.3,868.27,233.88,0.0,0.0
88,2,ball,OCCLUDED,2,48,0.467,547.65,311.82,2.88,-0.04
88,3,ball,OCCLUDED,1,30,0.667,486.32,313.59,0.0,0.0
89,1,box,OCCLUDED,1,64,0.289,868.27,233.88,0.0,0.0
89,2,ball,OCCLUDED,2,49,0.456,550.52,311.78,2.88,-0.04
89,3,ball,OCCLUDED,1,31,0.656,486.32,313.59,0.0,0.0
90,1,box,OCCLUDED,1,65,0.278,868.27,233.88,0.0,0.0
90,2,ball,OCCLUDED,2,50,0.444,553.4,311.74,2.88,-0.04
90,3,ball,OCCLUDED,1,32,0.644,486.32,313.59,0.0,0.0
91,1,box,OCCLUDED,1,66,0.267,868.27,233.88,0.0,0.0
91,2,ball,OCCLUDED,2,51,0.433,556.28,311.7,2.88,-0.04
91,3,ball,OCCLUDED,1,33,0.633,486.32,313.59,0.0,0.0
92,1,box,OCCLUDED,1,67,0.256,868.27,233.88,0.0,0.0
92,2,ball,OCCLUDED,2,52,0.422,559.16,311.65,2.88,-0.04
92,3,ball,OCCLUDED,1,34,0.622,486.32,313.59,0.0,0.0
93,1,box,OCCLUDED,1,68,0.244,868.27,233.88,0.0,0.0
93,2,ball,OCCLUDED,2,53,0.411,562.03,311.61,2.88,-0.04
93,3,ball,OCCLUDED,1,35,0.611,486.32,313.59,0.0,0.0
94,1,box,OCCLUDED,1,69,0.233,868.27,233.88,0.0,0.0
94,2,ball,OCCLUDED,2,54,0.4,564.91,311.57,2.88,-0.04
94,3,ball,OCCLUDED,1,36,0.6,486.32,313.59,0.0,0.0
95,1,box,OCCLUDED,1,70,0.222,868.27,233.88,0.0,0.0
95,2,ball,OCCLUDED,2,55,0.389,567.79,311.53,2.88,-0.04
95,3,ball,OCCLUDED,1,37,0.589,486.32,313.59,0.0,0.0
96,1,box,OCCLUDED,1,71,0.211,868.27,233.88,0.0,0.0
96,2,ball,OCCLUDED,2,56,0.378,570.67,311.48,2.88,-0.04
96,3,ball,OCCLUDED,1,38,0.578,486.32,313.59,0.0,0.0
97,1,box,OCCLUDED,1,72,0.2,868.27,233.88,0.0,0.0
97,2,ball,OCCLUDED,2,57,0.367,573.54,311.44,2.88,-0.04
97,3,ball,OCCLUDED,1,39,0.567,486.32,313.59,0.0,0.0
98,1,box,OCCLUDED,1,73,0.189,868.27,233.88,0.0,0.0
98,2,ball,OCCLUDED,2,58,0.356,576.42,311.4,2.88,-0.04
98,3,ball,OCCLUDED,1,40,0.556,486.32,313.59,0.0,0.0
99,1,box,OCCLUDED,1,74,0.178,868.27,233.88,0.0,0.0
99,2,ball,OCCLUDED,2,59,0.344,579.3,311.36,2.88,-0.04
99,3,ball,OCCLUDED,1,41,0.544,486.32,313.59,0.0,0.0
100,1,box,OCCLUDED,1,75,0.167,868.27,233.88,0.0,0.0
100,2,ball,OCCLUDED,2,60,0.333,582.18,311.31,2.88,-0.04
100,3,ball,OCCLUDED,1,42,0.533,486.32,313.59,0.0,0.0
101,1,box,OCCLUDED,1,76,0.156,868.27,233.88,0.0,0.0
101,2,ball,OCCLUDED,2,61,0.322,585.05,311.27,2.88,-0.04
101,3,ball,OCCLUDED,1,43,0.522,486.32,313.59,0.0,0.0
102,1,box,OCCLUDED,1,77,0.144,868.27,233.88,0.0,0.0
102,2,ball,OCCLUDED,2,62,0.311,587.93,311.23,2.88,-0.04
102,3,ball,OCCLUDED,1,44,0.511,486.32,313.59,0.0,0.0
103,1,box,OCCLUDED,1,78,0.133,868.27,233.88,0.0,0.0
103,2,ball,OCCLUDED,2,63,0.3,590.81,311.19,2.88,-0.04
103,3,ball,OCCLUDED,1,45,0.5,486.32,313.59,0.0,0.0
104,1,box,OCCLUDED,1,79,0.122,868.27,233.88,0.0,0.0
104,2,ball,OCCLUDED,2,64,0.289,593.69,311.14,2.88,-0.04
104,3,ball,OCCLUDED,1,46,0.489,486.32,313.59,0.0,0.0
105,1,box,OCCLUDED,1,80,0.111,868.27,233.88,0.0,0.0
105,2,ball,OCCLUDED,2,65,0.278,596.56,311.1,2.88,-0.04
105,3,ball,OCCLUDED,1,47,0.478,486.32,313.59,0.0,0.0
106,1,box,OCCLUDED,1,81,0.1,868.27,233.88,0.0,0.0
106,2,ball,OCCLUDED,2,66,0.267,599.44,311.06,2.88,-0.04
106,3,ball,OCCLUDED,1,48,0.467,486.32,313.59,0.0,0.0
107,1,box,OCCLUDED,1,82,0.089,868.27,233.88,0.0,0.0
107,2,ball,OCCLUDED,2,67,0.256,602.32,311.02,2.88,-0.04
107,3,ball,OCCLUDED,1,49,0.456,486.32,313.59,0.0,0.0
108,1,box,OCCLUDED,1,83,0.078,868.27,233.88,0.0,0.0
108,2,ball,OCCLUDED,2,68,0.244,605.2,310.97,2.88,-0.04
108,3,ball,OCCLUDED,1,50,0.444,486.32,313.59,0.0,0.0
109,1,box,OCCLUDED,1,84,0.067,868.27,233.88,0.0,0.0
109,2,ball,OCCLUDED,2,69,0.233,608.07,310.93,2.88,-0.04
109,3,ball,OCCLUDED,1,51,0.433,486.32,313.59,0.0,0.0
110,1,box,OCCLUDED,1,85,0.056,868.27,233.88,0.0,0.0
110,2,ball,OCCLUDED,2,70,0.222,610.95,310.89,2.88,-0.04
110,3,ball,OCCLUDED,1,52,0.422,486.32,313.59,0.0,0.0
111,1,box,OCCLUDED,1,86,0.044,868.27,233.88,0.0,0.0
111,2,ball,OCCLUDED,2,71,0.211,613.83,310.85,2.88,-0.04
111,3,ball,OCCLUDED,1,53,0.411,486.32,313.59,0.0,0.0
112,1,box,OCCLUDED,1,87,0.033,868.27,233.88,0.0,0.0
112,2,ball,OCCLUDED,2,72,0.2,616.71,310.8,2.88,-0.04
112,3,ball,OCCLUDED,1,54,0.4,486.32,313.59,0.0,0.0
113,1,box,OCCLUDED,1,88,0.022,868.27,233.88,0.0,0.0
113,2,ball,OCCLUDED,2,73,0.189,619.58,310.76,2.88,-0.04
113,3,ball,OCCLUDED,1,55,0.389,486.32,313.59,0.0,0.0
114,1,box,OCCLUDED,1,89,0.011,868.27,233.88,0.0,0.0
114,2,ball,OCCLUDED,2,74,0.178,622.46,310.72,2.88,-0.04
114,3,ball,OCCLUDED,1,56,0.378,486.32,313.59,0.0,0.0
115,1,box,OCCLUDED,1,90,0.0,868.27,233.88,0.0,0.0
115,2,ball,OCCLUDED,2,75,0.167,625.34,310.68,2.88,-0.04
115,3,ball,OCCLUDED,1,57,0.367,486.32,313.59,0.0,0.0
116,1,box,LOST,1,91,0.0,868.27,233.88,0.0,0.0
116,2,ball,OCCLUDED,2,76,0.156,628.22,310.63,2.88,-0.04
116,3,ball,OCCLUDED,1,58,0.356,486.32,313.59,0.0,0.0
117,1,box,LOST,1,92,0.0,868.27,233.88,0.0,0.0
117,2,ball,OCCLUDED,2,77,0.144,631.09,310.59,2.88,-0.04
117,3,ball,OCCLUDED,1,59,0.344,486.32,313.59,0.0,0.0
118,1,box,LOST,1,93,0.0,868.27,233.88,0.0,0.0
118,2,ball,OCCLUDED,2,78,0.133,633.97,310.55,2.88,-0.04
118,3,ball,OCCLUDED,1,60,0.333,486.32,313.59,0.0,0.0
119,1,box,LOST,1,94,0.0,868.27,233.88,0.0,0.0
119,2,ball,OCCLUDED,2,79,0.122,636.85,310.51,2.88,-0.04
119,3,ball,OCCLUDED,1,61,0.322,486.32,313.59,0.0,0.0
120,1,box,LOST,1,95,0.0,868.27,233.88,0.0,0.0
120,2,ball,OCCLUDED,2,80,0.111,639.73,310.46,2.88,-0.04
120,3,ball,OCCLUDED,1,62,0.311,486.32,313.59,0.0,0.0
121,1,box,LOST,1,96,0.0,868.27,233.88,0.0,0.0
121,2,ball,OCCLUDED,2,81,0.1,642.6,310.42,2.88,-0.04
121,3,ball,OCCLUDED,1,63,0.3,486.32,313.59,0.0,0.0
