frame,master_track_id,class_name,state,frames_visible,frames_occluded,confidence_decay,centroid_x,centroid_y,velocity_x,velocity_y
69,1,ball,OUT_OF_BOUNDS,26,43,0.522,-249.81,243.09,-8.65,-0.27
70,1,ball,OUT_OF_BOUNDS,26,44,0.511,-258.45,242.82,-8.65,-0.27
71,1,ball,OUT_OF_BOUNDS,26,45,0.5,-267.1,242.55,-8.65,-0.27
72,1,ball,OUT_OF_BOUNDS,26,46,0.489,-275.75,242.27,-8.65,-0.27
73,1,ball,OUT_OF_BOUNDS,26,47,0.478,-284.39,242.0,-8.65,-0.27
74,1,ball,OUT_OF_BOUNDS,26,48,0.467,-293.04,241.73,-8.65,-0.27
75,1,ball,OUT_OF_BOUNDS,26,49,0.456,-301.68,241.46,-8.65,-0.27
76,1,ball,OUT_OF_BOUNDS,26,50,0.444,-310.33,241.18,-8.65,-0.27
77,1,ball,OUT_OF_BOUNDS,26,51,0.433,-318.97,240.91,-8.65,-0.27
78,1,ball,OUT_OF_BOUNDS,26,52,0.422,-327.62,240.64,-8.65,-0.27
79,1,ball,OUT_OF_BOUNDS,26,53,0.411,-336.26,240.37,-8.65,-0.27
80,1,ball,OUT_OF_BOUNDS,26,54,0.4,-344.91,240.1,-8.65,-0.27
81,1,ball,OUT_OF_BOUNDS,26,55,0.389,-353.55,239.82,-8.65,-0.27
82,1,ball,OUT_OF_BOUNDS,26,56,0.378,-362.2,239.55,-8.65,-0.27
83,1,ball,OUT_OF_BOUNDS,26,57,0.367,-370.84,239.28,-8.65,-0.27
84,1,ball,OUT_OF_BOUNDS,26,58,0.356,-379.49,239.01,-8.65,-0.27
85,1,ball,OUT_OF_BOUNDS,26,59,0.344,-388.13,238.73,-8.65,-0.27
86,1,ball,OUT_OF_BOUNDS,26,60,0.333,-396.78,238.46,-8.65,-0.27
87,1,ball,OUT_OF_BOUNDS,26,61,0.322,-405.42,238.19,-8.65,-0.27
88,1,ball,OUT_OF_BOUNDS,26,62,0.311,-414.07,237.92,-8.65,-0.27
89,1,ball,OUT_OF_BOUNDS,26,63,0.3,-422.71,237.64,-8.65,-0.27
90,1,ball,OUT_OF_BOUNDS,26,64,0.289,-431.36,237.37,-8.65,-0.27
91,1,ball,OUT_OF_BOUNDS,26,65,0.278,-440.0,237.1,-8.65,-0.27
92,1,ball,OUT_OF_BOUNDS,26,66,0.267,-448.65,236.83,-8.65,-0.27
93,1,ball,OUT_OF_BOUNDS,26,67,0.256,-457.29,236.56,-8.65,-0.27
94,1,ball,OUT_OF_BOUNDS,26,68,0.244,-465.94,236.28,-8.65,-0.27
95,1,ball,OUT_OF_BOUNDS,26,69,0.233,-474.59,236.01,-8.65,-0.27
96,1,ball,OUT_OF_BOUNDS,26,70,0.222,-483.23,235.74,-8.65,-0.27
97,1,ball,OUT_OF_BOUNDS,26,71,0.211,-491.88,235.47,-8.65,-0.27
98,1,ball,OUT_OF_BOUNDS,26,72,0.2,-500.52,235.19,-8.65,-0.27
99,1,ball,VISIBLE,1,0,0.6051,512.52,254.19,0.0,0.0
100,1,ball,OCCLUDED,1,1,0.989,512.52,254.19,0.0,0.0
100,2,ball,VISIBLE,1,0,0.72,516.3,254.67,0.0,0.0
101,1,ball,OCCLUDED,1,2,0.978,512.52,254.19,0.0,0.0
101,2,ball,VISIBLE,2,0,0.733,520.35,254.82,4.04,0.15
102,1,ball,OCCLUDED,1,3,0.967,512.52,254.19,0.0,0.0
102,2,ball,VISIBLE,3,0,0.8422,525.66,254.93,4.93,0.12
103,1,ball,OCCLUDED,1,4,0.956,512.52,254.19,0.0,0.0
103,2,ball,VISIBLE,4,0,0.8691,531.1,254.99,5.28,0.08
104,1,ball,OCCLUDED,1,5,0.944,512.52,254.19,0.0,0.0
104,2,ball,VISIBLE,5,0,0.9018,541.89,254.78,9.15,-0.12
105,1,ball,OCCLUDED,1,6,0.933,512.52,254.19,0.0,0.0
105,2,ball,VISIBLE,6,0,0.9336,552.5,254.65,10.17,-0.13
106,1,ball,OCCLUDED,1,7,0.922,512.52,254.19,0.0,0.0
106,2,ball,VISIBLE,7,0,0.9196,565.18,254.9,11.92,0.13
107,1,ball,OCCLUDED,1,8,0.911,512.52,254.19,0.0,0.0
107,2,ball,VISIBLE,8,0,0.9358,579.41,254.74,13.54,-0.07
108,1,ball,OCCLUDED,1,9,0.9,512.52,254.19,0.0,0.0
108,2,ball,VISIBLE,9,0,0.9281,590.6,254.58,11.89,-0.13
109,1,ball,OCCLUDED,1,10,0.889,512.52,254.19,0.0,0.0
109,2,ball,VISIBLE,10,0,0.9141,598.96,254.65,9.42,0.01
110,1,ball,OCCLUDED,1,11,0.878,512.52,254.19,0.0,0.0
110,2,ball,VISIBLE,11,0,0.9016,606.8,255.16,8.32,0.36
111,1,ball,OCCLUDED,1,12,0.867,512.52,254.19,0.0,0.0
111,2,ball,VISIBLE,12,0,0.922,612.19,255.33,6.27,0.22
112,1,ball,OCCLUDED,1,13,0.856,512.52,254.19,0.0,0.0
112,2,ball,VISIBLE,13,0,0.8246,617.54,255.06,5.62,-0.12
113,1,ball,OCCLUDED,1,14,0.844,512.52,254.19,0.0,0.0
113,2,ball,OCCLUDED,13,1,0.989,623.16,254.95,5.62,-0.12
114,1,ball,OCCLUDED,1,15,0.833,512.52,254.19,0.0,0.0
114,2,ball,OCCLUDED,13,2,0.978,628.79,254.83,5.62,-0.12
115,1,ball,OCCLUDED,1,16,0.822,512.52,254.19,0.0,0.0
115,2,ball,OCCLUDED,13,3,0.967,634.41,254.71,5.62,-0.12
116,1,ball,OCCLUDED,1,17,0.811,512.52,254.19,0.0,0.0
116,2,ball,OCCLUDED,13,4,0.956,640.03,254.59,5.62,-0.12
117,1,ball,OCCLUDED,1,18,0.8,512.52,254.19,0.0,0.0
117,2,ball,OCCLUDED,13,5,0.944,645.65,254.47,5.62,-0.12
118,1,ball,OCCLUDED,1,19,0.789,512.52,254.19,0.0,0.0
118,2,ball,OCCLUDED,13,6,0.933,651.28,254.36,5.62,-0.12
119,1,ball,OCCLUDED,1,20,0.778,512.52,254.19,0.0,0.0
119,2,ball,OCCLUDED,13,7,0.922,656.9,254.24,5.62,-0.12
120,1,ball,OCCLUDED,1,21,0.767,512.52,254.19,0.0,0.0
120,2,ball,OUT_OF_BOUNDS,13,8,0.911,662.52,254.12,5.62,-0.12
121,1,ball,OCCLUDED,1,22,0.756,512.52,254.19,0.0,0.0
121,2,ball,OUT_OF_BOUNDS,13,9,0.9,668.15,254.0,5.62,-0.12
